id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca
7798128000479|1|ALFAJOR CACHAFAZ BAÑANDO RELLENO D LECHE EST 360 GRM|360|grm|CACHAFAZ
7794000007987|1|SALSA PIZZA KNORR POU 340 GRM|340|grm|KNORR
7791274000744|1|JABON LIQUIDO FRUTOS DEL BOSQUE ALGABO DOY 300 ML|300|ml|ALGABO
7794626011191|1|PAÑAL P/ADULTO PROTEC PLENITUD T: XG PAQ X16 UNI|16|uni|PLENITUD
0763571820063|1|PAN ARABE THE FERMENTO BSA 520 GRM|520|grm|THE FERMENTO
7790150438305|1|SAB ALICANTE CHA/HON POL|30.00|gr|ALICANTE
7796885486703|1|MICRO BGH B223DS20|1.00|unidad|BGH
7793253003289|1|PERF FRAGANZA ALGODON DP|250.00|cm3|POETT
7791973022672|1|TINT KEY COLOR 5 CAST CLA|1.00|unidad|SILKEY
0071160071223|1|FUENTE PIREX RECTANGULAR 3lts|1|uni.|MERCATOR S.A
7795722030123|1|ABRELATAS JOVIFEL T/MARIPOSA 1un|1|uni.|CAMPAGNA HNOS E HIJOS SA
0070330431515|1|*LAPICES BIC COLOR EVOL.+2LAP.GRAFITOS 1|14|uni.|BIC ARGENTINA S.A.
7798184582421|1|QUITAMANCHAS BLANQUEADOR I LOVE BICARBON SOB 50 GRM|50|grm|I LOVE BICARBON
7509552925890|1|SHAMPOO OLEO EXTRAORDINARIO RIZOS DEFINI.ELVIVE BOT 400 ML|400|ml|ELVIVE
7793742004919|1|PROT.SOLAR FPS 50 MINERAL DERMAGLOS CJA 90 GRM|90|grm|DERMAGLOS
7794903232677|1|ALFAJOR TRADICIONAL MEMBRILLO CHAMMAS BLI 240 GRM|240|grm|CHAMMAS
7790360967558|1|MEDALLONES DE POLLO SWIFT|320.00|gr|SWIFT
7790045001188|1|GALLETITAS FRUTIGRAN C/AVENA Y PASAS 250|250|Gr|ASOC.ARG.ADV.7mo DIA (a.granix)
7798184581738|1|LIMPIADOR LIQUIDO CONCENTRADO CITRONELLA MULTIMAX SOB 150 ML|150|ml|MULTIMAX
7793008019114|1|COLORACIÓN N°3 CASTAÑO OSCURO SIN AMONÍACO ISSUE CJA 1 UNI|1|uni|ISSUE
7798184583015|1|LIMP.DESENG.P/COCINA CONCENTR. MULTIMAX POU 100 ML|100|ml|MULTIMAX
7793482300098|1|DULCE ARANDANO MASSEUBE FRA 350 GRM|350|grm|MASSEUBE
7791600044053|1|PERF BEBE DANIELLE|95.00|cm3|DANIELLE
7790150497272|1|COND ALICANTE EMPANADAS|25.00|gr|ALICANTE
7798001503288|1|SPLIT MIDEA MSNC12C 2750F|1.00|unidad|MIDEA
7790900003227|1|BALDE IBERIA PRONTO TURBO MATIC SET|1|uni.|INDUSTRIAS IBERIA S.A.I.C
7798136870774|1|YOG.ENT.C/COLCHÓN TENTACIÓN COCO D.D/LECH.DAHI POT 130 GRM|130|grm|DAHI
7794990878871|1|QUESO UNTABLE LA PAULINA FONTINA POT 190 GRM|190|grm|LA PAULINA
7790580152222|1|GOMITAS EUCALIPTUS MOGUL FWP 80 GRM|80|grm|MOGUL
7790064001954|1|ALGODON ESTRELLA PRECORT|100.00|gr|ESTRELLA
7790770601981|1|PROT NOSOTRAS NORMAL C/C|60.00|unidad|NOSOTRAS
7790250097587|1|TOA LADYSOFT ULT TEL SUAV|8.00|unidad|LADYSOFT
7798382383158|1|CREMA NUTRICION OTOWIL|250.00|gr|OTOWIL
7798074869311|1|VINO MALBEC SALENTEIN NUMINA BOT 750 ML|750|ml|NUMINA
4023103252509|1|REPUESTO PLUMERO MICROFIBRA VILEDA CJA 5 UNI|5|uni|VILEDA
7509552923926|1|COLORACION N°61 CENTENO CLASICO NUTRISSE CJA 1 UNI|1|uni|NUTRISSE
7794903232493|1|ALFAJOR DE DULCE DE LECHE YÜKA CJA X6 300 GRM|300|grm|YÜKA
7798143358012|1|CRANBERRY THEHAPPY SNACK POT 100 GRM|100|grm|THE HAPPY SNACK
7798305340381|1|2000NF CALEF ELECT CLEVER|1.00|unidad|CLEVER
7793360127014|1|DULCE BATATA LC LATA|5.00|kg|LA CAMPAGNOLA
7798065730330|1|AGUA SIERRA DE LOS PADRES NARANJA S/GAS|500|cc|NUTRECO ALIMENTOS S.A. .
7791625008504|1|PASACERA EXTRALIMP REVERSIBLE 1un|1|uni.|EXTRALIMP S.R.L
6954233701361|1|CONTENEDOR HERM.VIDRIO RECT. 1600ml|1|uni.|EUROKITCHEN S.R.L
7622201736033|1|GALL.CLÁSICAS C/CEREAL INTEG. CEREALITAS PAQ 212 GRM|212|grm|CEREALITAS
7798304851468|1|PAPAS SIMPLOT STEAKHOUSE BSA 700 GRM|700|grm|SIMPLOT
0723540525054|1|SECADOR DOBLE GOMA GLOW X1 UNI|1|uni|GLOW
7798004350049|1|FRUTILLA . . BJA 250 GRM|250|grm|.
7792070001102|1|ACEITUNAS VERDES NUCETE DESCAROZADAS POU 300 GRM|300|grm|NUCETE
7797046002398|1|TORTERA LUMINARC REDONDA 23cm|1|uni.|MERCATOR S.A
7790154008344|1|JUGO DURAZNO DEL VALLE TTB 200 ML|200|ml|DEL VALLE
7896045113026|1|CAFÉ INSTANTÁNEO EXT.FUERTE IGUACU DOY 40 GRM|40|grm|IGUACU
6932554416645|1|CEL REDMI 14C BLAC 256GB|1.00|unidad|XIAOMI
7798435260054|1|MILANESA SOJA ESP C/MUZZ|380.00|gr|DOÑA ANA
7702018053469|1|ESPUMA D/AFEITAR FOAMY MENTOL GILLETTE AER 175 GRM|175|grm|GILLETTE
7796962007098|1|MICROONDAS ATMA 25 LT|1.00|unidad|ATMA
7798318340040|1|DURAZNO AL NAT.PIACERE 820 GRS.|820|Gr|ESTABLECIMIENTO LA GIOCONDA
7798004240036|1|BIZCOCHUELO BAY BISCUIT 142 GRS.|142|Gr|ALIMENTARIA DONOSTI S.A.
7798141970889|1|FIDEOS LA PROVIDENCIA GUISEROS RIGATTI 5|500|Gr|COMPLEJO ALIMENTICIO SAN SALVADOR SA
7841503002862|1|GALL.RELLENAS EMMAS LIMÓN MAZZEI PAQ 125 GRM|125|grm|MAZZEI
7790310985267|1|DORITOS SAB.QUESO PAQ 40 GRM|40|grm|DORITOS
7796020010923|1|CR/HEL BAN/GRNZD ICECREAM|1.50|kg|ICE CREAM
7794170056280|1|TOALLA ARCO IRIS DETROIT 50x85cm|1|uni.|SAHADE S.A.
7509546055152|1|CEP.DENT.COLGATE LUMINOUS 360 2x1|2|uni.|COLGATE PALMOLIVE ARGENTINA S.A.
7790070036186|1|MILA SOJA NAPO LUC|560.00|gr|LUCCHETTI
7798165200733|1|VINO BLAN.CHARDONNAY CIUDAD DE PECAD BOT 750 ML|750|ml|CIUDAD DE PECAD
7798143357992|1|MIX SEMILLADO THEHAPPY SNACK BOL 300 GRM|300|grm|THE HAPPY SNACK
7500435159241|1|SHAMPOO CRECE FUERT.DESDE LA RAIZ HEAD SHOULDERS BOT 180 ML|180|ml|HEAD SHOULDERS
7790035009040|1|COLONIA ESPON AMBRE 500ml.|500|ml|ESPON S.A.
7790250022459|1|*ROLLO DE COCINA ELITE DISEÑO FLORAL 3un|180|paños|SOFTYS ARGENTINA SA
7790787960873|1|QUESO BLANCO CLASICO ILOLAY POT 290 GRM|290|grm|ILOLAY
7500435244404|1|SHAMPOO REPARADOR PANTENE BOT 700 ML|700|ml|PANTENE
7501054541172|1|AGUA MICELAR 5 EN 1 NIVEA BOT 400 ML|400|ml|NIVEA
7791813828365|1|PEPSI BLACK PET X 500CC|1.00|unidad|Sin Marca
7798052800022|1|VELAS LOURDES ECOLOG.BCA 210gr|210|Gr|GRUPO EFEDE S.R.L
7794000003620|1|KETCHUP HELLMANN´S BOLSA 3 KG.|3|Kg|UNILEVER DE ARG.(FOOD SOLUTIONS)
7794170014433|1|SABANA AJUST.PRATTA 21/2PL|1|uni.|LANTERMO S.A
7798140257851|1|SHAMPOO ANTI CANAS TIO NACHO CJA 415 ML|415|ml|TIO NACHO
7798452130033|1|PIZZA JAMON Y PROVOLO.S/GLUTEN GLUFREEZ CJA 440 GRM|440|grm|GLUFREEZ
7798189590162|1|MANI TOSTADO NATURAL S/SAL ENTRENUTS PAQ 100 GRM|100|grm|ENTRENUTS
7798391620077|1|TOMATES DESHIDRATADOS FRUIT LIFE POT 120 GRM|120|grm|FRUIT LIFE
7791130683814|1|LIMPIADOR LIQ.PROCENEX PINO 1800ml|1800|ml|RECKITT BENCKISER ARGENTINA S.A.
7798335288226|1|YOGUR ENT.FIRME SAB.FRUTILLA GANDARA FRA 200 GRM|200|grm|GANDARA
7791019000060|1|COPOS DE MAIZ 3 ARROYOS AZUCARADOS BOL 200 GRM|200|grm|3 ARROYOS
7790139100582|1|SALSA CHIMICHURRI CASALTA BOT 310G|300|grm|CASALTA
4895125950097|1|ALICATE D/CUTICULAS ERGONÓMICO SIGNATURE BASICARE BLI 1 UNI|1|uni|BASICARE
8445291104440|1|LECHE E/POLVO ORGÁNICA CERTIFICADA NIDO LAT 800 GRM|800|grm|NIDO
7791337010604|1|DANETTE FFS FLAN X2|190.00|gr|DANETTE
7790773008435|1|TOA HUM Q-SOFT DESM AGUA|25.00|unidad|Q-SOFT
7790520998842|1|LIMP.LIQ.ANTIGRASA COCINA EXT. POWER MR.MÚSCULO DOY 450 CMQ|450|cmq|MR.MUSCULO
4895125971122|1|ARQUEADOR PARA PESTAÑAS ROSÉ BASICCARE BLI X1 UNI|1|uni|BASICARE
7798175711632|1|DESOD.BOOS ACQUA 150ml|150|ml|OBIS S.A.
7500435235426|1|ACOND.PANTENE REVITALIZ. 400ml|400|ml|PROCTER Y GAMBLE de ARGENTINA S.A.
7500435229807|1|ACONDIC.DETOX LIMP.PURIF. PANTENE BOT 700 ML|700|ml|PANTENE
7790070336965|1|SEMOLA CLASICA NUTRITIV MAX VITINA LUCCHETTI CJA 500 GRM|500|grm|VITINA LUCHETTI
7798080520534|1|ACEITE OLIVA LA TOSCANA EXTRA VIRGEN CON ALBAHACA BOT 250 ML|250|ml|LA TOSCANA
7891000446676|1|CAFÉ CAPSULA CHOCOCINO NESCAFE DOLCE G CJA 150 GRM|150|grm|NESCAFE DOLCE G
7791293047171|1|SHAMPOO REGENERACIÓN EXTREMA DOVE BOT 400 ML|400|ml|DOVE
7797453000413|1|WHISKAS SALMON EN SALSA POUCH 85 GR.|85|Gr|MASTERFOODS ARGENTINA LTDA.
7795930000550|1|AGUA MINERAL SIN GAS GLACIAR BID 6.3 LTR|6300|cmq|GLACIAR
7790590016422|1|FOSFOROS TRES ESTRELLAS|400.00|unidad|TRES ESTRELLAS
0196119105962|1|TABLET LENOVO YOGA TAB13|1.00|unidad|LENOVO
7798013343612|1|COMEDERO COCKER 11 CM SASHA . 1 UNI|1|uni|DEL CAMPO
7798120230447|1|OLLA EL SIGLO A/BRONCE N28|1|uni.|MENAJE EL SIGLO
7790040003569|1|GALLETITAS REX 75 GR.|75|Gr|BAGLEY ARGENTINA S.A
7793613113221|1|*CORTINAS COCINA COUNTRY C/GUARDA 1x2pañ|2|uni.|LANTERMO S.A
7500435260497|1|ACONDICIONADOR BAMBU PANTENE POM 150 ML|150|ml|PANTENE
7798338291049|1|LECHE CHOCOLATADA LAS TRES NIÑAS TBT 1 LTR|1|ltr|TRES NIÑAS
8005110516009|1|SALSA MUTTI OLIVA FRA 400 GRM|400|grm|MUTTI
7791102054079|1|CHAMPI ENTERO COOPE|400.00|gr|COOPERATIVA
7791519704314|1|GEL ÍNTIMO NATURAL PRIME CJA 30 GRM|30|grm|PRIME
7790616018713|1|DULCE DE LECHE LIGHT VACALIN POT 400 GRM|400|grm|VACALIN
7791337010390|1|YOG.CREM.SAB.VAINILLA X4 LA SERENISIMA PAK 480 GRM|480|grm|LA SERENISIMA
7793323003959|1|PESTO DICOMERE SOB 30 GRM|30|grm|DICOMERE
7790070100313|1|PURÉ D/TOMATE PASSATA RINA BOT 500 ML|500|grm|RINA
8720608014248|1|TE PMELO Y NARANJ. LIPTON CJA 34 GRM|34|grm|LIPTON
7798169802711|1|ALMOHADITAS RELLENAS FRUTILLA SNUKS CJA 240 GRM|240|grm|SNUKS
7798187760161|1|GALL INT ZAFRAN CA MA CAF|150.00|gr|ZAFRAN
7794170020052|1|TOALLA ARCO IRIS DETROIT 50x85cm|1|uni.|SAHADE S.A.
7791130065832|1|DESODORANTE AMBIENTE AIR WICK AUTOMATICO BLI 250 ML|250|ml|AIR WICK
8445290180186|1|LECHE INFANTIL 1 DE 0 A 6 MESES NIDINA TTB 200 ML|200|ml|NIDINA
7794440007042|1|ESCOBA VIRULANA MULTIUSO 1un|1|uni.|MAPA VIRULANA S.A.I. Y C.
7790310984444|1|MINI TOSTADITAS TWISTOS SABOR QUESO PAQ 155 GRM|155|grm|TWISTOS
7790740001803|1|SHAMPOO NUTRICION + COCO ESEN.OLEO PLUSBELLE BOT 700 ML|700|ml|PLUSBELLE
7790415133013|1|VINO BLANCO DULCE TERROIR LOLA BOT 750 ML|750|ml|LOLA
7791337008618|1|YOG.BEB.C/PROB.P/DESC.SAB.VAI. YOGURISIMO SCH 1100 GRM|1100|grm|YOGURISIMO
7500435159210|1|SHAMPOO FUERZA DE RAÍZ HEAD SHOULDERS BOT 375 ML|375|ml|HEAD SHOULDERS
7891515547059|1|NUGGETS POLLO SADIA|900.00|gr|SADIA
0076625249971|1|COC MORELLI FORZA 600 VIS|1.00|unidad|MORELLI
8718699682118|1|LAMPARA PHILIPS ECO LED BULB 10W.CALID|1|uni.|TRANS.SRL
7798334580017|1|*ARROZ AL CURRY MOLE 200 GR.|200|Gr|MOLE S.R.L.
7791728001686|1|VINO COSECHA TARDIA SANTA JULIA BOT 500 CC|500|cmq|SANTA JULIA
7798124090740|1|BARRA DE CEREAL CEREANOLA LIGHT NARANJA 3 UNI CJA 126 GR|126|grm|CEREANOLA
7798154270013|1|PIZZA DE BAHIA MUZZARELLA|450.00|gr|DE BAHIA
7791425000111|1|FID AITALA SOP AVE MARIA|500.00|gr|SIN MARCA
7896042090313|1|*CAJA PLASUTIL REDONDA DEC.AUTOMOVIL 630|1|uni.|SIENA SA (PLASUTIL)
7798038312655|1|BIBERON DISPITA C/T.SILICONA 125ml.|1|uni.|DISPITA
7793913012996|1|LECHE PARC.DESC.FORT.C/VIT A,D TREGAR TTB 1 LTR|1|ltr|TREGAR
7790580152512|1|BARRA HEALDA PISTACHO AGUILA CJA 240 GRM|240|grm|AGUILA
7798039600409|1|CHOCLO COTO BOL 300 GRM|300|grm|COTO
8437000757436|1|PAPAS FRITAS SAB.PAPRIKA SARRIEGUI PAQ 125 GRM|125|grm|SARRIEGUI
7798128000257|1|ALFAJOR CACHAFAZ MOUSSE CHOC C/LECHE EST 300 GRM|300|grm|CACHAFAZ
7891361892716|1|PLATO POSTRE HARENA 19cm|1|uni.|MERCATOR S.A
7798130466249|1|VINO TINTO CABERNET FLIA PACHECO PEREDA BOT 750 ML|750|ml|P.PEREDA
7798164192992|1|GALLETITAS DUL.ANILLOS AZUC. VAINILLA MIMAGO PAQ 300 GRM|300|grm|MIMAGO
7509552840339|1|CREMA DE NOCHE REVITALIFT A. HIALURONICO LOREAL CJA 50 ML|50|ml|LOREAL
7791675909578|1|ACEITUNAS RELLENAS CASTELL DOY 250 GRM|250|grm|CASTELL
7792198006560|1|TÉ VERDE X 25 SAQ HURLINGHAM CJA 50 GRM|50|grm|HURLINGHAM
6941812766699|1|CEL XIAOMI REDMI A3 BLUE|1.00|unidad|XIAOMI
7791890004874|1|TAPA P/PASCUALINA SIGNO DE ORO CRIOLLA BOL 2 UNI 380 GRM|380|grm|SIGNO DE ORO
7798352260229|1|FRAMB.C/CHOC.BLANC.PISTA. GIO POT 150 GRM|150|grm|GIO
7794000006485|1|MOSTAZA ORIGINAL SAVORA POU 500 GRM|500|grm|SAVORA
7791102047309|1|JAB COOPERATIVA MARINA|125.00|gr|COOPERATIVA
7798078230667|1|VINO SEPTIMA OBRA CAB SAU|750.00|cm3|SEPTIMA
7791102077818|1|ESP COOP COMB VEGETAL|1.00|unidad|COOPERATIVA
7798290582568|1|JUGO SAB.CHICLE TUTTI TTB 200 ML|200|ml|TUTTI
7794903232226|1|GALLETITAS SALADAS COOKIE SABOR QUESO YÜKA PAQ 150 GRM|150|grm|YÜKA
7798341520938|1|FILET D/MERLUZA S/PIEL MARE PRONTO BSA 800 GRM|800|grm|MARE PRONTO
8445290944429|1|ALIM.P/PERRO CACHORROS MINIS Y PEQ.DOG CHOW BSA 3 KGM|3|kgm|DOG CHOW
7702018382323|1|MAQUINA DE AFEITAR GILLETTE PROSHIELO CJA 1 UNI|1|uni|GILLETTE
7790320019105|1|TE P PRECIO 25U|50.00|gr|PRIMER PRECIO
0076625229119|1|ACEITE OLIVA EPU ANTU EX|250.00|cm3|EPU ANTU
7796941338557|1|CEL TCL 403 32GB BLACK|1.00|unidad|TCL
7796885454825|1|AIRE BGH INV BSI65WCCR|1.00|unidad|BGH
7790894900793|1|CEL MOTO G84 NEGRO 5G|1.00|unidad|MOTOROLA
7450077060125|1|PISTOLA DE AGUA  RINO 1 uni.|1|uni.|YURITY S.A.(ENE&EME)
7797942007619|1|VINO GRAN RESERVA TOIA 750 ML|750|ml|TOIA
0000077306456|1|MANTECA CONAPROLE PAQ 200 GRM|200|grm|CONAPROLE
7798334803260|1|PAN DE PANCHO KANSAS BSA 300 GRM|300|grm|KANSAS
7798088563410|1|ALIM.P/PERROS AD.RAZA PEQ. KONGO BSA 1,5 KGM|1.5|kgm|KONGO
7790950102093|1|DR.LEMON CON VODKA BOT 275 ML|275|ml|DR.LEMON
7791102045091|1|PROTECTOR COOPE ANATOMICO|50.00|unidad|COOPERATIVA
7790733009755|1|ENSALADERA COLOMBRARO TUTTI FRUTTI OVAL|1|uni.|COLOMBRARO
7500435153393|1|CEPILLO DENTAL CLEAN INDICATOR ORAL B BLI 3 UNI|3|uni|ORAL B
7502271278162|1|COCINA MULTIGAS DREAN 56 CM INOX CD5602AI0 . . .|1|uni|DREAN
7798446310113|1|PASTA DE MANI SAL MARINA ENTRENUTS POT 300 GRM|300|grm|ENTRENUTS
4005900470928|1|CR NIVEA ANTI ARRUGAS REA|50.00|cm3|NIVEA
7790272000954|1|ACEITE NATURA AEROSOL OLIVA 120 CC|120|cc|ACEITERA GENERAL DEHEZA S.A.
7797222103659|1|VINCHA PLASTICA FANTASIA  BOLSA 1 UNI|1|uni|TAO
7790040153424|1|BARRA D/CEREAL PISTACHO Y MANI CEREAL MIX FWP 38 GRM|38|grm|CEREAL MIX
7790360982445|1|BOCADITOS D/POLLO SWIFT PAQ 400 GRM|400|grm|SWIFT
7790619992447|1|ESPONJA APLICADORA POMADA|45.00|gr|AROLA
7790742373809|1|QUESO UNTABLE LIGHT CREMON POT 280 GRM|280|grm|LA SERENISIMA
7798181510496|1|PAN DE MOLDE C/SEMILLAS SMAMS PAQ 200 GRM|200|grm|SMAMS
7791118013190|1|CAPPUCCINO INSTANTÁNEO EL POCILLO DOY 125 GRM|125|grm|EL POCILLO
8718863048733|1|SMART TV 75 PHILIPS 4K 75PUD8100/77|1|uni|PHILIPS
7796885483023|1|HORNO ELEC BGH BHE40M19N|1.00|unidad|BGH
7795722015724|1|BIFERA JOVIFEL RAYADA N4|1|uni.|CAMPAGNA HNOS E HIJOS SA
7892949846947|1|SABANA AJUST.PRATTA 21/2PL|1|uni.|LANTERMO S.A
7790805120029|1|VINO SAUVIGNON BLANC MARCUS BOT 750 CC|750|cmq|MARCUS
7790524324647|1|PASTA D/MANÍ S/AZUCAR CROPPERS POT 420 GRM|420|grm|CROPPERS
7790415133471|1|VINO MALBEC ROSAURA ESCORIH GASCON BOT 750 ML|750|ml|ESCORIH GASCON
7794626012952|1|PAÑAL HUGGIES FLEXI CONFORT T:XXG/5 PAQ 30 UNI|30|uni|HUGGIES
7790577044837|1|VINO TRUMPETER CAB FRANC|750.00|cm3|TRUMPETER
7500435148627|1|MAQUINA D/AFEITAR MINI CARE VENUS BLI X UNI|2|uni|VENUS
7798096880387|1|ACELGA SUEÑO VERDE  BOLSA 400 GRM|400|grm|SUEÑO VERDE
7798164190486|1|PAN ARTESANAL BLANCO MIMAGO BSA 530 GRM|530|grm|MIMAGO
7798060854109|1|QUESO PROVOLONE FETEADO TONADITA PAQ 120 GRM|120|grm|TONADITA
7792459230123|1|BOLSAS P/HORNOS 30X45 CM LA GAUCHITA BSA 10 UNI|10|uni|GAUCHITA
4058075172159|1|LEDVANCE PENDULUM NEGRO M|1.00|unidad|LEDVANCE
7790040132955|1|GALLETITAS HOGAREÑAS SALVADO 3 X 200 GR|600|Gr|BAGLEY ARGENTINA S.A
7792342000055|1|COCO RALLADO GLORIA 50 GR|50|Gr|PRODUCTOS GLORIA De Maria Leonor Bertone
7896042003399|1|ESCURRIDOR PLASUTIL P/CUBIERTOS 1un|1|uni.|SIENA SA (PLASUTIL)
7790625005315|1|MORTADELA FETEADA LARIO X 150 GRM|150|grm|LARIO
7798175210029|1|CAVA T18 CAVA VONDOM . . .|1|uni|VONDOM
7790250097624|1|TOA LADYSOFT  NOCTUR SOFT|8.00|unidad|LADYSOFT
7794440707065|1|KIT VIRULANA EXPERT ESCOB|1.00|unidad|VIRULANA
7509552964165|1|ACONDICIONADOR PROBIO.FUERZA GARNIER BOT 350 ML|350|ml|GARNIER FRUCTIS
1006543815810|1|BOLSA RESIDUO 45X60 CRISTAL DEL LAGO ROL X20 UNI|20|uni|CRISTAL DEL LAG
7790117003553|1|FILM ADHERENTE SEPARATA ESTUCHE 28cmx60m|60|mt.|NECHO S.A.
7896022205164|1|GALL.CREAM CRACKERS X3 UNI RENATA PAQ 360 GRM|360|grm|RENATA
7622201735746|1|JUGO E/POLVO POMELO ROSADO TANG SOB 15 GRM|15|grm|TANG
7790828102088|1|LIMPIADOR LIQ.GIGANTE LAVANDA 900 ML.|900|ml|JOSE GUMA S.A.
0070330705302|1|MAQ.AFEITA BIC SENSITIVE 2un|2|uni.|BIC ARGENTINA S.A.
7793613324160|1|COBERTOR FIELDERSTADT  MATELASEADO 11/2P|1|uni.|LANTERMO S.A
0737787949603|1|*LIBRO SOPLAD.SPRAY ANIMALES GRANJA 1 UN|1|uni.|OCHENTA & SIETE LIBROS
7500435191586|1|ACONDICIONADOR COLÁGENO PANTENE POM 250 ML|250|ml|PANTENE
7793260000011|1|ESPONJA DE BAÑO BIJOU HUESO GRANDE BSA 1 UNI|1|uni|BIJOU
4894947051685|1|CEL TECNO SPARK 30 C 256 + 4 ORBIT WHITE . . .|1|uni|TECNO
7792180145178|1|EDULCORANTE STEVIA CAÑUELAS BOT 400 ML|400|ml|CAÑUELAS
7796962982456|1|AIRE SANYO 5100W FC|1.00|unidad|SANYO
7790070760470|1|VINO AIME MOSCATEL DULCE 750 CC.|750|cc|MOLINOS RIO DE LA PLATA  S.A.(NIETO)
7793913013535|1|YOG.PARC.DESC.SAB.VAINILLA TREGAR POT 125 GRM|125|grm|TREGAR
7791102065334|1|TAP EMP FREIR COOPERATIVA|330.00|gr|COOPERATIVA
7790250040781|1|PAN BABYSEC ULTRASOFT XG|8.00|unidad|BABYSEC
6942103125379|1|TAB HUAWEI MATEPAD 11+PEN|1.00|unidad|HUAWEI
7793323004260|1|AZUCAR ORG DICOMERE|1000.00|gr|DICOMERE
7790990003022|1|DETERGENTE LAVAV.ULTRA LIMÓN MAGISTRAL BOT 300 ML|300|ml|MAGISTRAL
7702003010781|1|APÓSITOS TRANSPIEL CURITAS CJA 20 UNI|20|uni|CURITAS
7790070012050|1|ACEITE GIRASOL COCINERO PET 900 CC|900|ml|COCINERO
7791102010969|1|PIMIENTA BCA COOPERATIVA|25.00|gr|COOPERATIVA
7792798002726|1|CERVEZA ANDES IPA LATA 473cc|473|cc|CERVECERIA Y MALTERIA QUILMES SAIC Y G.
7790010002738|1|TOALLA FEM.ULTRA FINA SUAVE SIEMPRE LIBRE PAQ 16 UNI|16|uni|SIEMPRE LIBRE
7798013108211|1|LOMITOS D/CERDO CAGNOLI PAQ 200 GRM|200|grm|CAGNOLI
7791274195952|1|REPELENTE VAIS SPRAY|200.00|cm3|VAIS
7791004000105|1|SALERO CELUSAL GRUESA 1 KG|1|Kg|IND.QUIM. Y MIN. TIMBO S.A.
7791600164133|1|COLONIA KEVIN PARK C/VAPORIZ 60ml|60|cc|CANNON PUNTANA S.A.
8428688303084|1|LOMO D/BELLOTA IBERICO BEHER PAQ 80 GRM|80|grm|BEHER
7790314057076|1|VINO TINTO . ARIZU TTB 1 LTR|1000|ml|ARIZU
7791078022713|1|CEREAL GRANIX BOCADITOS CON AVELLANA BOL 180 GRM|180|grm|GRANIX
7790150540152|1|OREGANO ALICANTE|25.00|gr|ALICANTE
0000077945532|1|ANTITRANSPIRANTE DOVE MEN CARE CLEAN COMFORT ROL 50 ML|50|ml|DOVE MEN
7790900013677|1|MOPA REVOLUTION BALDE+CABO TUR IBERIA X 1 UNI|1|uni|IBERIA
7891132001699|1|ADEREZO SAZON PARA PASTAS PAPAS Y ARROZ PAQ 60 GRM|60|grm|SAZON
7791398040527|1|VASO TEDDY BB CRISTAL 1un|1|uni.|SOL BEBE S.A(TEDDY)
7791822676414|1|PLATO HONDO GALAXIA FLINT C/U|1|uni.|RIGOLLEAU FRANCISCO BOIXADOS
3614228298896|1|COLORACION SOFT COLOR KIT 40MED.BROW|1|uni.|GLAM DISTRIBUCIONES SRL
8714800014182|1|CERVEZA ROJA 8.6 LAT. 500 ML.|500|ml|8.6
7622201803285|1|GALL.BAÑADA C/CHOCOLATE TITA X 5 UNI PAQ 95 GRM|95|grm|TITA
7794759001335|1|MERMELADA D/DURAZNO LIGHT CAROYENSE FRA 390 GRM|390|grm|CAROYENSE
7790805150514|1|VINO MALBEC OLD VINEYARD HUMBERTO CANALE BOT 750 ML|750|ml|HUMBERTO CANALE
4005900984616|1|CR NIVEA MILK NUTRITIVA|250.00|cm3|NIVEA
7790895641183|1|POWERADE FRUTAS TROPICALES PET X 500CC|1.00|unidad|Sin Marca
7790733082284|1|BARRITA DE HIELO COLOMBRARO 2un|2|uni.|COLOMBRARO
7798074862305|1|VIN.CAB.SAB.BLAN.LATE HARV.SALENTEIN BOT 500 ML|500|ml|SALENTEIN
7794910056600|1|FID CANALE TALLARINES|500.00|gr|CANALE
7796334000016|1|BSA ALBORADA 45X60|30.00|unidad|ALBORADA
7790387013306|1|TE TARAGUI PLACERES MANZANA-CANELA-MIEL|20|uni.|ESTAB.LAS MARIAS S.A.C.I.F.A.(TARAGUI)
7796901192120|1|CAZUELA APILAB.BLUM TERRACOTA ESM. 12x4.|1|uni.|U.D.SIENA SA
7509552874174|1|AC FRU HAIR FOOD BANANA|300.00|cm3|FRUCTIS
7891000120774|1|ALIM.P/GATOS SENS.DE ATUN EN SALSA FELIX POU 85 GRM|85|grm|FELIX
7798131250724|1|DETERGENTE LIMÓN ULTRA HÉROE BOT 500 ML|500|ml|HEROE
7792180141811|1|PIZZA DE MOZZARELLA HORNO CASERO PAQ 470 GRM|470|grm|HORNO CASERO
7509546683379|1|JABON D/TOCADOR NUTRI.INTENS. PALMOLIVE PAQ X3 270GRM|270|grm|PALMOLIVE
7793913013764|1|YOGUR DESCREMADO TREGAR C/ FRUTAS DURAZNO POT 160 GRM|160|grm|TREGAR
7506339332643|1|ENJUAGUE CONCENTRADO BRISA DE VERANO DOWNY BOT 1 LTR|1|ltr|DOWNY
7798024457841|1|SECADOR D/PISO DOBLE GOMA MISTER BRILLO X 1 UNI|1|uni|MISTER BRILLO
7790199000051|1|HARINA LEUDANTE MORIXE PAQ 1 KGM|1|kgm|MORIXE
